x,y
578453,14
578467,10
578477,6
578483,6
578489,8
578497,6
578503,6
578509,24
578533,4
578537,26
578563,10
578573,8
578581,6
578587,10
578597,6
578603,6
578609,12
578621,26
578647,12
578659,28
578687,2
578689,4
578693,8
578701,18
578719,10
578729,12
578741,36
578777,2
578779,10
578789,14
578803,16
578819,2
578821,6
578827,12
578839,4
578843,14
578857,4
578861,20
578881,36
578917,6
578923,34
578957,2
578959,12
578971,28
578999,12
579011,6
579017,6
579023,30
579053,26
579079,4
579083,24
579107,6
579113,6
579119,14
579133,46
579179,18
579197,2
579199,40
579239,12
579251,8
579259,4
579263,14
579277,4
579281,2
579283,4
579287,24
579311,20
579331,22
579353,26
579379,28
579407,2
579409,18
579427,6
579433,18
579451,22
579473,24
579497,2
579499,4
579503,14
579517,4
579521,8
579529,4
579533,6
579539,2
579541,22
579563,6
579569,2
579571,12
579583,4
579587,24
579611,2
579613,16
579629,8
579637,4
579641,2
579643,10
579653,20
579673,28
579701,6
579707,6
579713,8
579721,16
579737,20
579757,6
579763,10
579773,6
579779,30
579809,20
579829,22
579851,18
579869,8
579877,4
579881,2
579883,10
579893,14
579907,40
579947,2
579949,12
579961,6
579967,6
579973,10
579983,18
580001,30
580031,2
580033,46
580079,2
580081,12
580093,40
580133,30
580163,6
580169,14
580183,4
580187,14
580201,12
580213,6
580219,12
580231,28
580259,32
580291,10
580301,2
580303,28
580331,8
580339,4
580343,14
580357,4
580361,12
580373,6
580379,2
580381,28
580409,8
580417,54
580471,6
580477,10
580487,26
580513,16
580529,20
580549,4
580553,8
580561,16
580577,30
580607,20
580627,4
580631,2
580633,6
580639,24
580663,10
580673,14
580687,4
580691,2
580693,18
580711,6
580717,16
580733,14
580747,10
580757,2
580759,4
580763,24
580787,6
580793,14
580807,6
580813,24
580837,6
580843,16
580859,12
580871,18
580889,2
580891,10
580901,12
580913,6
580919,8
580927,12
580939,30
580969,12
580981,16
580997,32
581029,12
581041,6
581047,22
581069,2
581071,18
581089,10
581099,2
581101,36
581137,6
581143,6
581149,22
581171,2
581173,4
581177,6
581183,14
581197,4
581201,26
581227,10
581237,2
581239,22
581261,2
581263,30
581293,10
581303,8
581311,12
581323,10
581333,8
581341,10
581351,2
581353,16
581369,8
581377,16
581393,14
581407,4
581411,18
581429,14
581443,4
581447,12
581459,14
581473,18
581491,30
581521,6
581527,22
581549,2
581551,6
581557,16
581573,24
581597,2
581599,18
581617,22
581639,18
581657,6
581663,20
581683,4
581687,12
581699,2
581701,28
581729,2
581731,12
581743,10
581753,14
581767,6
581773,24
581797,12
581809,12
581821,22
581843,14
581857,6
581863,6
581869,4
581873,18
581891,18
581909,12
581921,20
581941,6
581947,6
581953,28
581981,2
581983,28
582011,2
582013,4
582017,14
582031,6
582037,30
582067,16
582083,36
582119,18
582137,2
582139,18
582157,4
582161,6
582167,6
582173,8
582181,22
582203,6
582209,12
582221,2
582223,4
582227,20
582247,4
582251,48
582299,18
582317,2
582319,52
582371,20
582391,18
582409,10
582419,8
582427,6
582433,18
582451,6
582457,12
582469,30
582499,10
582509,2
582511,30
582541,10
582551,12
582563,24
582587,14
582601,22
582623,20
582643,6
582649,28
582677,12
582689,2
582691,28
582719,2
582721,6
582727,4
582731,6
582737,24
582761,2
582763,4
582767,6
582773,8
582781,12
582793,16
582809,12
582821,30
582851,2
582853,6
582859,28
582887,12
582899,32
582931,6
582937,12
582949,12
582961,10
582971,2
582973,10
582983,24
583007,6
583013,6
583019,2
583021,10
583031,38
583069,18
583087,40
583127,12
583139,8
583147,6
583153,16
583169,2
583171,10
583181,8
583189,18
583207,6
583213,16
583229,8
583237,12
583249,18
583267,6
583273,6
583279,12
583291,10
583301,36
583337,2
583339,12
583351,16
583367,24
583391,6
583397,6
583403,6
583409,8
583417,4
583421,26
583447,12
583459,10
583469,12
583481,12
583493,8
583501,10
583511,8
583519,4
583523,14
583537,6
583543,34
583577,26
583603,10
583613,6
583619,2
583621,10
583631,20
583651,6
583657,12
583669,4
583673,24
583697,30
583727,6
583733,20
583753,16
583769,8
583777,6
583783,6
583789,12
583801,40
583841,12
583853,6
583859,2
583861,12
583873,6
583879,24
583903,6
583909,28
583937,32
583969,12
583981,10
583991,6
583997,14
584011,16
584027,6
584033,20
584053,4
584057,6
584063,18
584081,18
584099,42
584141,12
584153,14
584167,16
584183,20
584203,46
584249,12
584261,18
584279,2
584281,22
584303,44
584347,10
584357,2
584359,18
584377,10
584387,6
584393,6
584399,12
584411,6
584417,12
584429,18
584447,24
584471,2
584473,36
584509,22
584531,26
584557,4
584561,26
584587,6
584593,6
584599,4
584603,6
584609,12
584621,6
584627,32
584659,4
584663,14
584677,16
584693,6
584699,8
584707,6
584713,6
584719,4
584723,14
584737,30
584767,10
584777,12
584789,2
584791,18
584809,40
584849,14
584863,6
584869,4
584873,6
584879,18
584897,14
584911,6
584917,6
584923,28
584951,12
584963,8
584971,10
584981,12
584993,6
584999,20
585019,4
585023,8
585031,6
585037,4
585041,2
585043,6
585049,12
585061,10
585071,2
585073,4
585077,30
585107,6
585113,6
585119,12
585131,18
585149,14
585163,36
585199,18
585217,34
585251,18
585269,2
585271,12
585283,6
585289,24
585313,4
585317,20
585337,4
585341,26
585367,16
585383,8
585391,22
585413,24
585437,6
585443,18
585461,6
585467,26
585493,10
585503,14
585517,30
585547,4
585551,18
585569,8
585577,4
585581,6
585587,6
585593,8
585601,18
585619,24
585643,10
585653,18
585671,6
585677,14
585691,30
585721,6
585727,6
585733,4
585737,6
585743,6
585749,8
585757,22
585779,12
585791,8
585799,40
585839,2
585841,6
585847,6
585853,4
585857,6
585863,14
585877,4
585881,2
585883,6
585889,10
585899,12
585911,2
585913,4
585917,2
585919,34
585953,36
585989,8
585997,12
586009,28
586037,14
586051,6
586057,10
586067,6
586073,14
586087,24
586111,10
586121,2
586123,6
586129,10
586139,8
586147,6
586153,36
586189,24
586213,24
586237,36
586273,4
586277,14
586291,10
586301,8
586309,10
586319,30
586349,12
586361,2
586363,4
586367,20
586387,16
586403,26
586429,4
586433,24
586457,2
586459,4
586463,8
586471,22
586493,6
586499,2
586501,40
586541,2
586543,24
586567,4
586571,6
586577,12
586589,12
586601,2
586603,6
586609,18
586627,4
586631,2
586633,34
586667,12
586679,14
586693,18
586711,12
586723,18
586741,28
586769,18
586787,6
586793,8
586801,10
586811,2
586813,6
586819,18
586837,4
586841,8
586849,22
586871,26
586897,6
586903,6
586909,10
586919,2
586921,12
586933,6
586939,12
586951,10
586961,12
586973,6
586979,2
586981,36
587017,4
587021,12
587033,18
587051,2
587053,4
587057,6
587063,24
587087,14
587101,6
587107,10
587117,6
587123,8
587131,6
587137,6
587143,6
587149,24
587173,6
587179,10
587189,12
587201,18
587219,44
587263,4
587267,2
587269,12
587281,6
587287,10
587297,6
587303,38
587341,30
587371,10
587381,6
587387,26
587413,4
587417,12
587429,8
587437,4
587441,18
587459,8
587467,6
587473,24
587497,16
587513,6
587519,8
587527,6
587533,6
587539,10
587549,2
587551,12
587563,16
587579,20
587599,4
587603,14
587617,4
587621,2
587623,10
587633,26
587659,10
587669,8
587677,10
587687,6
587693,18
587711,20
587731,6
587737,10
587747,2
587749,4
587753,18
587771,2
587773,16
587789,24
587813,14
587827,6
587833,16
587849,14
587863,24
587887,4
587891,6
587897,30
587927,6
587933,14
587947,12
587959,10
587969,2
587971,16
587987,2
587989,10
587999,12
588011,8
588019,18
588037,6
588043,18
588061,12
588073,6
588079,4
588083,14
588097,16
588113,8
588121,10
588131,20
588151,16
588167,2
588169,4
588173,18
588191,8
588199,30
588229,10
588239,2
588241,16
588257,20
588277,16
588293,18
588311,36
588347,12
588359,2
588361,22
588383,6
588389,8
588397,6
588403,30
588433,4
588437,26
588463,18
588481,12
588493,10
588503,6
588509,8
588517,4
588521,8
588529,40
588569,2
588571,48
588619,12
588631,10
588641,6
588647,2
588649,18
588667,6
588673,10
588683,20
588703,30
588733,4
588737,6
588743,24
588767,6
588773,6
588779,32
588811,16
588827,12
588839,32
588871,6
588877,4
588881,12
588893,18
588911,26
588937,4
588941,6
588947,2
588949,4
588953,24
588977,44
589021,6
589027,22
589049,14
589063,46
589109,2
589111,12
589123,16
589139,20
589159,4
589163,18
589181,6
589187,2
589189,18
589207,6
589213,6
589219,12
589231,10
589241,2
589243,30
589273,16
589289,2
589291,6
589297,30
589327,4
589331,18
589349,8
589357,30
589387,22
589409,30
589439,12
589451,2
589453,18
589471,10
589481,12
589493,14
589507,22
589529,2
589531,48
589579,4
589583,8
589591,10
589601,6
589607,2
589609,30
589639,4
589643,38
589681,30
589711,6
589717,34
589751,2
589753,6
589759,4
589763,20
589783,10
589793,14
589807,4
589811,18
589829,18
589847,12
589859,2
589861,12
589873,4
589877,26
589903,18
589921,12
589933,60
589993,4
589997,24
590021,6
590027,6
590033,8
590041,30
590071,6
590077,22
590099,20
590119,4
590123,6
590129,2
590131,6
590137,4
590141,12
590153,18
590171,30
590201,6
590207,36
590243,8
590251,12
590263,4
590267,2
590269,10
590279,30
590309,12
590321,2
590323,4
590327,30
590357,6
590363,14
590377,6
590383,6
590389,10
590399,8
590407,24
590431,6
590437,52
590489,48
590537,6
590543,24
590567,6
590573,20
590593,6
590599,10
590609,18
590627,14
590641,6
590647,10
590657,2
590659,10
590669,44
590713,4
590717,2
590719,22
590741,12
590753,18
590771,26
590797,12
590809,4
590813,6
590819,14
590833,6
590839,28
590867,32
590899,22
590921,2
590923,6
590929,30
590959,4
590963,20
590983,4
590987,36
591023,30
591053,8
591061,6
591067,12
591079,10
591089,2
591091,22
591113,14
591127,4
591131,6
591137,24
591161,2
591163,18
591181,12
591193,40
591233,26
591259,12
591271,16
591287,2
591289,12
591301,16
591317,2
591319,22
591341,36
591377,14
591391,12
591403,4
591407,14
591421,10
591431,12
591443,14
591457,12
591469,30
591499,10
591509,14
591523,30
591553,6
591559,22
591581,18
591599,2
591601,10
591611,12
591623,26
591649,4
591653,6
591659,14
591673,18
591691,18
591709,30
591739,4
591743,6
591749,2
591751,6
591757,22
591779,12
591791,36
591827,14
591841,6
591847,16
591863,18
591881,6
591887,6
591893,8
591901,36
591937,22
591959,14
591973,46
592019,8
592027,22
592049,8
592057,4
592061,12
592073,14
592087,12
592099,22
592121,8
592129,4
592133,6
592139,18
592157,42
592199,18
592217,2
592219,4
592223,14
592237,24
592261,28
592289,14
592303,4
592307,2
592309,12
592321,16
592337,6
592343,8
592351,6
592357,10
592367,2
592369,18
592387,4
592391,2
592393,36
592429,22
592451,2
592453,10
592463,6
592469,14
592483,6
592489,18
592507,10
592517,14
592531,16
592547,14
592561,16
592577,12
592589,8
592597,4
592601,8
592609,12
592621,18
592639,4
592643,6
592649,12
592661,2
592663,18
592681,12
592693,30
592723,4
592727,14
592741,6
592747,12
592759,4
592763,30
592793,50
592843,6
592849,4
592853,8
592861,12
592873,4
592877,20
592897,6
592903,16
592919,12
592931,8
592939,28
592967,6
592973,14
592987,6
592993,10
593003,26
593029,12
593041,10
593051,8
593059,12
593071,10
593081,2
593083,28
593111,8
593119,22
593141,2
593143,6
593149,22
593171,8
593179,4
593183,24
593207,2
593209,4
593213,14
593227,4
593231,2
593233,18
593251,10
593261,12
593273,18
593291,2
593293,4
593297,24
593321,2
593323,30
593353,28
593381,6
593387,12
593399,2
593401,6
593407,22
593429,18
593447,2
593449,24
593473,6
593479,12
593491,6
593497,4
593501,6
593507,6
593513,6
593519,12
593531,8
593539,34
593573,14
593587,10
593597,6
593603,24
593627,2
593629,4
593633,8
593641,6
593647,4
593651,38
593689,18
593707,4
593711,56
593767,10
593777,6
593783,56
593839,12
593851,12
593863,6
593869,30
593899,4
593903,30
593933,18
593951,18
593969,8
593977,10
593987,6
593993,30
594023,14
594037,10
594047,44
594091,12
594103,4
594107,12
594119,18
594137,14
594151,6
594157,4
594161,2
594163,16
594179,14
594193,10
594203,8
594211,16
594227,14
594241,30
594271,10
594281,2
594283,4
594287,12
594299,12
594311,2
594313,16
594329,30
594359,8
594367,12
594379,18
594397,4
594401,2
594403,18
594421,6
594427,22
594449,8
594457,10
594467,2
594469,30
594499,12
594511,10
594521,2
594523,10
594533,18
594551,12
594563,6
594569,2
594571,6
594577,40
594617,20
594637,4
594641,12
594653,14
594667,12
594679,18
594697,12
594709,12
594721,18
594739,10
594749,2
594751,22
594773,20
594793,28
594821,2
594823,4
594827,2
594829,28
594857,32
594889,10
594899,12
594911,6
594917,12
594929,2
594931,22
594953,6
594959,2
594961,16
594977,12
594989,14
595003,34
595037,2
595039,4
595043,14
595057,12
595069,4
595073,8
595081,6
595087,6
595093,4
595097,20
595117,6
595123,6
595129,10
595139,2
595141,16
595157,2
595159,22
595181,2
595183,18
595201,6
595207,22
595229,18
595247,6
595253,8
595261,6
595267,4
595271,6
595277,14
595291,12
595303,10
595313,6
595319,14
595333,6
595339,12
595351,12
595363,10
595373,6
595379,2
595381,30
595411,40
595451,2
595453,28
595481,32
595513,6
595519,4
595523,24
595547,2
595549,22
595571,6
595577,2
595579,34
595613,14
595627,60
595687,16
595703,6
595709,2
595711,6
595717,16
595733,8
595741,60
595801,6
595807,10
595817,26
595843,30
595873,4
595877,50
595927,12
595939,4
595943,6
595949,2
595951,6
595957,4
595961,2
595963,4
595967,14
595981,28
596009,12
596021,6
596027,20
596047,6
596053,6
596059,10
596069,12
596081,2
596083,10
596093,24
596117,2
596119,24
596143,4
596147,12
596159,20
596179,30
596209,18
596227,4
596231,12
596243,8
596251,6
596257,4
596261,12
596273,6
596279,12
596291,2
596293,24
596317,24
596341,22
596363,6
596369,30
596399,20
596419,4
596423,38
596461,28
596489,14
596503,4
596507,30
596537,32
596569,4
596573,6
596579,8
596587,6
596593,6
596599,12
596611,12
596623,10
596633,20
596653,10
596663,6
596669,2
596671,22
596693,14
596707,30
596737,4
596741,8
596749,18
596767,12
596779,10
596789,14
596803,18
596821,10
596831,8
596839,12
596851,6
596857,4
596861,2
596863,16
596879,20
596899,18
596917,10
596927,2
596929,4
596933,8
596941,22
596963,14
596977,6
596983,4
596987,44
597031,18
597049,4
597053,6
597059,14
597073,54
597127,4
597131,2
597133,4
597137,32
597169,40
597209,12
597221,18
597239,14
597253,10
597263,6
597269,2
597271,30
597301,6
597307,42
597349,4
597353,8
597361,6
597367,16
597383,8
597391,12
597403,4
597407,2
597409,10
597419,14
597433,4
597437,14
597451,22
597473,24
597497,24
597521,2
597523,16
597539,12
597551,8
597559,18
597577,4
597581,8
597589,4
597593,6
597599,14
597613,24
597637,6
597643,16
597659,12
597671,2
597673,4
597677,2
597679,10
597689,8
597697,60
597757,4
597761,6
597767,2
597769,12
597781,22
597803,20
597823,4
597827,6
597833,20
597853,6
597859,10
597869,20
597889,10
597899,2
597901,22
597923,6
597929,38
597967,30
597997,10
598007,42
598049,2
598051,6
598057,22
598079,14
598093,6
598099,24
598123,4
598127,14
598141,10
598151,8
598159,4
598163,24
598187,2
598189,4
598193,26
598219,10
598229,32
598261,42
598303,4
598307,26
598333,30
598363,6
598369,10
598379,8
598387,12
598399,22
598421,6
598427,12
598439,8
598447,10
598457,6
598463,24
598487,2
598489,12
598501,36
598537,4
598541,30
598571,42
598613,30
598643,6
598649,2
598651,6
598657,12
598669,12
598681,6
598687,4
598691,20
598711,10
598721,6
598727,2
598729,48
598777,6
598783,6
598789,10
598799,18
598817,24
598841,12
598853,14
598867,10
598877,6
598883,8
598891,12
598903,28
598931,2
598933,30
598963,4
598967,6
598973,8
598981,6
598987,12
598999,4
599003,6
599009,12
599021,2
599023,46
599069,18
599087,30
599117,26
599143,4
599147,2
599149,4
599153,38
599191,22
599213,18
599231,12
599243,8
599251,22
599273,8
599281,22
599303,6
599309,12
599321,20
599341,12
599353,6
599359,12
599371,12
599383,4
599387,12
599399,8
599407,6
599413,6
599419,10
599429,48
599477,2
599479,12
599491,22
599513,6
599519,18
599537,14
599551,10
599561,30
599591,6
599597,6
599603,8
599611,12
599623,6
599629,28
599657,6
599663,18
599681,12
599693,6
599699,2
599701,12
599713,6
599719,22
599741,18
599759,20
599779,4
599783,20
599803,28
599831,12
599843,14
599857,12
599869,22
599891,8
599899,28
599927,6
599933,6
599939,2
599941,18
599959,24
599983,10
599993,6
599999,12
600011,32
600043,10
600053,18
600071,2
600073,18
600091,10
600101,8
600109,58
600167,2
600169,34
600203,14
600217,4
600221,12
600233,6
600239,2
600241,6
600247,22
600269,14
600283,6
600289,4
600293,14
600307,4
600311,6
600317,2
600319,18
600337,22
600359,2
600361,6
600367,4
600371,30
600401,2
600403,4
600407,14
600421,12
600433,16
600449,2
600451,12
600463,6
600469,18
600487,30
600517,12
600529,28
600557,12
600569,8
600577,24
600601,22
600623,8
600631,10
600641,18
600659,14
600673,16
600689,8
600697,4
600701,2
600703,24
600727,24
600751,40
600791,32
600823,4
600827,6
600833,8
600841,16
600857,20
600877,4
600881,2
600883,6
600889,4
600893,38
600931,16
600947,2
600949,10
600959,2
600961,12
600973,6
600979,4
600983,38
601021,10
601031,6
601037,2
601039,4
601043,18
601061,6
601067,12
601079,14
601093,34
601127,20
601147,40
601187,2
601189,4
601193,8
601201,6
601207,12
601219,12
601231,10
601241,6
601247,12
601259,8
601267,16
601283,8
601291,6
601297,12
601309,4
601313,6
601319,14
601333,6
601339,18
601357,22
601379,18
601397,14
601411,12
601423,16
601439,12
601451,6
601457,30
601487,20
601507,34
601541,2
601543,46
601589,2
601591,16
601607,24
601631,20
601651,18
601669,18
601687,10
601697,20
601717,30
601747,4
601751,8
601759,4
601763,8
601771,30
601801,6
601807,6
601813,6
601819,4
601823,8
601831,18
601849,24
601873,10
601883,6
601889,8
601897,6
601903,40
601943,6
601949,12
601961,8
601969,12
601981,48
602029,4
602033,6
602039,8
602047,10
602057,24
602081,2
602083,4
602087,6
602093,6
602099,12
602111,26
602137,4
602141,2
602143,10
602153,26
602179,18
602197,4
602201,20
602221,6
602227,6
602233,24
602257,10
602267,2
602269,10
602279,18
602297,12
602309,2
602311,6
602317,4
602321,12
602333,8
602341,10
602351,26
602377,6
602383,18
602401,10
602411,20
602431,22
602453,8
602461,16
602477,2
602479,10
602489,12
602501,12
602513,8
602521,22
602543,8
602551,42
602593,4
602597,6
602603,18
602621,6
602627,12
602639,8
602647,30
602677,10
602687,2
602689,22
602711,2
602713,4
602717,12
602729,14
602743,10
602753,6
602759,14
602773,6
602779,22
602801,20
602821,10
602831,8
602839,28
602867,6
602873,14
602887,4
602891,18
602909,20
602929,18
602947,4
602951,20
602971,6
602977,6
602983,16
602999,12
603011,2
603013,10
603023,24
603047,30
603077,14
603091,10
603101,2
603103,28
603131,2
603133,16
603149,24
603173,18
603191,12
603203,6
603209,8
603217,10
603227,30
603257,26
603283,28
603311,8
603319,30
603349,40
603389,2
603391,10
603401,30
603431,12
603443,14
603457,10
603467,20
603487,16
603503,18
603521,2
603523,6
603529,12
603541,12
603553,4
603557,6
603563,6
603569,38
603607,6
603613,10
603623,18
603641,26
603667,12
